RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,
pre,26,6,2015,5,38,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,8,R,C,TI,,,,,,,,,,,
pre,26,6,2015,5,39,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,9,R,C,TI,,,,,,,,,,,
pre,26,6,2015,5,40,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,10,R,C,TI,,,,,,,,,,,
pre,26,6,2015,5,41,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,11,V,C,TI,,,,,,,,,,,
pre,26,6,2015,5,42,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,12,V,C,TI,,,,,,,,,,,
pre,26,6,2015,5,43,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,13,OS,,,,,,,,,,,,MOVED FURTHER INTO THE LEAVES,
pre,26,6,2015,5,44,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,14,OS,,,,,,,,,,,,,
pre,26,6,2015,5,45,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,15,OS,,,,,,,,,,,,,
pre,26,6,2015,5,46,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,16,OS,,,,,,,,,,,,,
pre,26,6,2015,5,47,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,17,OS,,,,,,,,,,,,,
pre,26,6,2015,5,48,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,18,OS,,,,,,,,,,,,,
pre,26,6,2015,5,49,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,19,OS,,,,,,,,,,,,,
pre,26,6,2015,5,50,PM,040512,NIKA,VICKY,C,W,MA,F,J,0,4,20,OS,,,,,,,,,,,,,
pre,27,6,2015,9,8,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,1,FE,,,PF,#REF!,G,G,G,,,,,,
pre,27,6,2015,9,9,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,2,V,,,,,G,G,G,,,,,,
pre,27,6,2015,9,10,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,3,V,,,,,G,G,G,,,,,,
pre,27,6,2015,9,11,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,4,V,,,,,G,G,G,,,,,,
pre,27,6,2015,9,12,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,5,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,9,13,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,6,L,,,,,G,G,G,,,,,,
pre,27,6,2015,9,14,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,7,L,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,15,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,8,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,16,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,9,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,17,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,10,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,18,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,11,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,19,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,12,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,20,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,13,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,21,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,14,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,22,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,15,FE,,,FR,#REF!,MC1,MC,1,,,,,,
pre,27,6,2015,9,23,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,16,FE,V,,FR,#REF!,MC1,MC,1,,,,,,
pre,27,6,2015,9,24,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,17,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,25,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,18,L,,,,,G,G,G,,,,,,
pre,27,6,2015,9,26,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,19,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,27,AM,040601,NIKA,MARY,C,W,ZI,M,A,0,2,20,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,9,37,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,1,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,38,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,2,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,39,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,3,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,40,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,4,FE,,,ML,#REF!,TC2,TC,2,,,,,,
pre,27,6,2015,9,41,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,5,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,42,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,6,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,43,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,7,R,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,44,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,8,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,45,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,9,SG,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,46,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,10,SG,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,47,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,11,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,9,48,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,12,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,49,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,13,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,50,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,14,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,51,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,15,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,52,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,16,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,53,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,17,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,54,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,18,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,55,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,19,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,9,56,AM,040602,NIKA,ACKIM,C,W,TI,F,A,0,2,20,G-,,PO,,,MC1,MC,1,,,,,,
pre,27,6,2015,10,5,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,1,V,,,,,TC2,TC,2,,,,,WILD TROOP ON SITE,
pre,27,6,2015,10,6,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,2,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,7,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,3,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,8,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,4,L,,,,,LC1,LC,1,,,,,,
pre,27,6,2015,10,9,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,5,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,10,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,6,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,11,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,7,V,,,,,LC1,LC,1,,,,,,
pre,27,6,2015,10,12,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,8,L,,,,,G,G,G,,,,,,
pre,27,6,2015,10,13,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,9,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,10,14,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,10,L,,,,,G,G,G,,,,,,
pre,27,6,2015,10,15,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,11,V,,,,,G,G,G,,,,,,
pre,27,6,2015,10,16,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,12,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,17,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,13,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,18,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,14,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,19,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,15,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,20,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,16,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,21,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,17,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,22,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,18,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,23,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,19,L,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,10,24,AM,040603,NIKA,ACKIM,C,W,JA,M,SA,0,2,20,L,,,,,G,G,G,,,,,,
pre,27,6,2015,10,33,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,1,FE,V,,,,TC1,TC,1,,,,,WILD TROOP ON SITE,
pre,27,6,2015,10,34,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,2,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,35,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,3,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,36,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,4,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,37,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,5,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,10,38,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,6,L,,,,,G,G,G,,,,,,
pre,27,6,2015,10,39,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,7,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,40,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,8,FO,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,41,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,9,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,42,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,10,OS,,,,,,,,,,,,,
pre,27,6,2015,10,43,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,11,OS,,,,,,,,,,,,,
pre,27,6,2015,10,44,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,12,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,45,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,13,FO,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,46,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,14,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,10,47,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,15,OS,,,,,,,,,,,,,
pre,27,6,2015,10,48,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,16,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,10,49,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,17,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,10,50,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,18,OS,,,,,,,,,,,,,
pre,27,6,2015,10,51,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,19,OS,,,,,,,,,,,,,
pre,27,6,2015,10,52,AM,040604,NIKA,ACKIM,C,H,ED,F,J,0,2,20,G-,,I,,,MC1,MC,1,,,,,I = INFANT,
pre,27,6,2015,11,1,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,1,FE,,,PF,#REF!,MC1,MC,1,,,,,WILD TROOP ON ISTE- SEE WILDLIFE INTERACTION SHEET,
pre,27,6,2015,11,2,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,2,FE,V,,PF,#REF!,MC1,MC,1,,,,,,
pre,27,6,2015,11,3,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,3,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,11,4,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,4,V,,,,,MC1,MC,1,,,,,ALPHA SECURITY CAME RUNNING DOWN THE PATH- ALL TROOP MEMBERS RAN INTO THE TREES,
pre,27,6,2015,11,5,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,5,OS,,,,,,,,,,,,,
pre,27,6,2015,11,6,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,6,OS,,,,,,,,,,,,,
pre,27,6,2015,11,7,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,7,OS,,,,,,,,,,,,,
pre,27,6,2015,11,8,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,8,OS,,,,,,,,,,,,,
pre,27,6,2015,11,9,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,9,OS,,,,,,,,,,,,,
pre,27,6,2015,11,10,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,10,OS,,,,,,,,,,,,,
pre,27,6,2015,11,11,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,11,OS,,,,,,,,,,,,,
pre,27,6,2015,11,12,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,12,OS,,,,,,,,,,,,,
pre,27,6,2015,11,13,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,13,OS,,,,,,,,,,,,,
pre,27,6,2015,11,14,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,14,OS,,,,,,,,,,,,,
pre,27,6,2015,11,15,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,15,OS,,,,,,,,,,,,,
pre,27,6,2015,11,16,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,16,L,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,11,17,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,17,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,11,18,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,18,V,,,,,TC2,TC,2,,,,,,
pre,27,6,2015,11,19,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,19,L,,,,,LC1,LC,1,,,,,,
pre,27,6,2015,11,20,AM,040605,NIKA,ACKIM,C,H,BA,M,SA,0,2,20,OS,,,,,,,,,,,,,
pre,27,6,2015,11,48,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,1,V,,,,,TC1,TC,1,,,,,WILD TROOP ON SITE,
pre,27,6,2015,11,49,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,2,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,50,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,3,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,51,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,4,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,52,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,5,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,53,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,6,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,54,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,7,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,55,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,8,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,56,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,9,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,57,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,10,FE,,,TB,#REF!,TC1,TC,1,,,,,,
pre,27,6,2015,11,58,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,11,G-,,NE,,,TC1,TC,1,,,,,,
pre,27,6,2015,11,59,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,12,V,C,NE,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,0,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,13,G-,,NE,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,1,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,14,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,2,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,15,G-,,NE,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,3,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,16,OS,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,4,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,17,OS,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,5,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,18,OS,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,6,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,19,OS,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,12,7,AM,040606,NIKA,ACKIM,C,H,BM,F,A,0,2,20,OS,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,3,4,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,1,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,3,5,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,2,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,3,6,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,3,L,,,,,G,G,G,,,,,,
pre,27,6,2015,3,7,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,4,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,27,6,2015,3,8,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,5,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,3,9,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,6,OS,,,,,,,,,,,,,
pre,27,6,2015,3,10,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,7,OS,,,,,,,,,,,,,
pre,27,6,2015,3,11,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,8,FE,,,PF,#REF!,MC1,MC,1,,,,,,
pre,27,6,2015,3,12,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,9,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,3,13,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,10,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,3,14,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,11,OS,,,,,,,,,,,,,
pre,27,6,2015,3,15,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,12,OS,,,,,,,,,,,,,
pre,27,6,2015,3,16,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,13,OS,,,,,,,,,,,,,
pre,27,6,2015,3,17,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,14,OS,,,,,,,,,,,,,
pre,27,6,2015,3,18,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,15,FE,,,TB,#REF!,G,G,G,,,,,,
pre,27,6,2015,3,19,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,16,FE,,,PF,#REF!,G,G,G,,,,,,
pre,27,6,2015,3,20,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,17,FE,,,PF,#REF!,G,G,G,,,,,,
pre,27,6,2015,3,21,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,18,FE,V,,PF,#REF!,NS1,NS,1,,,,,,
pre,27,6,2015,3,22,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,19,FE,V,,PF,#REF!,LC1,LC,1,,,,,,
pre,27,6,2015,3,23,PM,040607,NIKA,ACKIM,C,W,KO,F,J,0,4,20,L,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,3,30,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,1,V,,,,,G,G,G,,,,,1 WILD VERVET WAS OBSERVED CROSSING THE PATH BY THE LIONS,
pre,27,6,2015,3,31,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,2,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,3,32,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,3,FE,,,I,#REF!,G,G,G,,,,,,
pre,27,6,2015,3,33,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,4,FE,,,I,#REF!,G,G,G,,,,,,
pre,27,6,2015,3,34,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,5,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,35,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,6,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,3,36,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,7,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,37,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,8,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,38,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,9,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,39,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,10,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,40,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,11,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,41,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,12,L,,,,,G,G,G,,,,,,
pre,27,6,2015,3,42,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,13,G+,,BA,,,MM1,MM,1,,,,,,
pre,27,6,2015,3,43,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,14,PR-,,BA,,,G,G,G,,,,,,
pre,27,6,2015,3,44,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,15,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,45,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,16,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,3,46,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,17,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,47,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,18,V,,,,,G,G,G,,,,,,
pre,27,6,2015,3,48,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,19,V,C,AM,,,G,G,G,,,,,,
pre,27,6,2015,3,49,PM,040608,NIKA,ACKIM,C,C,AU,F,A,0,4,20,V,C,AM,,,G,G,G,,,,,,
pre,27,6,2015,3,57,PM,040609,NIKA,,C,W,BT,M,A,0,4,1,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,3,58,PM,040609,NIKA,,C,W,BT,M,A,0,4,2,OS,,,,,,,,,,,,,
pre,27,6,2015,3,59,PM,040609,NIKA,,C,W,BT,M,A,0,4,3,V,,,,,G,G,G,,,,,,
pre,27,6,2015,4,0,PM,040609,NIKA,,C,W,BT,M,A,0,4,4,V,,,,,G,G,G,,,,,,
pre,27,6,2015,4,1,PM,040609,NIKA,,C,W,BT,M,A,0,4,5,V,,,,,MC1,MC,1,,,,,,
pre,27,6,2015,4,2,PM,040609,NIKA,,C,W,BT,M,A,0,4,6,V,,,,,LC1,LC,1,,,,,,
pre,27,6,2015,4,3,PM,040609,NIKA,,C,W,BT,M,A,0,4,7,V,,,,,LC1,LC,1,,,,,,
pre,27,6,2015,4,4,PM,040609,NIKA,,C,W,BT,M,A,0,4,8,V,,,,,LC1,LC,1,,,,,,
pre,27,6,2015,4,5,PM,040609,NIKA,,C,W,BT,M,A,0,4,9,L,,,,,G,G,G,,,,,,
pre,27,6,2015,4,6,PM,040609,NIKA,,C,W,BT,M,A,0,4,10,FE,V,,PF,#REF!,G,G,G,,,,,,
pre,27,6,2015,4,7,PM,040609,NIKA,,C,W,BT,M,A,0,4,11,L,,,,,G,G,G,,,,,,
pre,27,6,2015,4,8,PM,040609,NIKA,,C,W,BT,M,A,0,4,12,V,,,,,G,G,G,,,,,,
pre,27,6,2015,4,9,PM,040609,NIKA,,C,W,BT,M,A,0,4,13,V,,,,,NS1,NS,1,,,,,,
pre,27,6,2015,4,10,PM,040609,NIKA,,C,W,BT,M,A,0,4,14,V,,,,,NS1,NS,1,,,,,,
pre,27,6,2015,4,11,PM,040609,NIKA,,C,W,BT,M,A,0,4,15,V,,,,,NS1,NS,1,,,,,,
pre,27,6,2015,4,12,PM,040609,NIKA,,C,W,BT,M,A,0,4,16,V,,,,,G,G,G,,,,,,
pre,27,6,2015,4,13,PM,040609,NIKA,,C,W,BT,M,A,0,4,17,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,4,14,PM,040609,NIKA,,C,W,BT,M,A,0,4,18,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,4,15,PM,040609,NIKA,,C,W,BT,M,A,0,4,19,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,4,16,PM,040609,NIKA,,C,W,BT,M,A,0,4,20,V,,,,,TC1,TC,1,,,,,,
pre,27,6,2015,4,25,PM,040610,NIKA,,C,W,BO,F,J,0,4,1,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,4,26,PM,040610,NIKA,,C,W,BO,F,J,0,4,2,FO,,,,,G,G,G,,,,,,
pre,27,6,2015,4,27,PM,040610,NIKA,,C,W,BO,F,J,0,4,3,FE,V,,I,#REF!,G,G,G,,,,,,
pre,27,6,2015,4,28,PM,040610,NIKA,,C,W,BO,F,J,0,4,4,FE,,,I,#REF!,G,G,G,,,,,,
pre,27,6,2015,4,29,PM,040610,NIKA,,C,W,BO,F,J,0,4,5,FE,,,I,#REF!,G,G,G,,,,,,
pre,27,6,2015,4,30,PM,040610,NIKA,,C,W,BO,F,J,0,4,6,FO,,,,,G,G,G,,,,,,
