RELEASE,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,BEHAVIOUR 2,ASSOCIATION,FOOD TYPE,FOOD Type 2,POSITION IN CANOPY,Position2,Position3,PLANT SPECIES,PLANT SPECIES SAT ON,G.P.S. Location,,NOteS,Date End
POST,27,7,2016,7,09,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,8,V,,,,,MC1,,,,,,,,2016-10-01
POST,27,7,2016,7,10,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,9,L,,,,,LC1,,,,,,,,2016-10-01
POST,27,7,2016,7,11,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,10,FE,,,TB,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,12,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,11,FO,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,13,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,12,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,14,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,13,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,15,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,14,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,16,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,15,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,17,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,16,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,18,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,17,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,19,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,18,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,20,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,19,V,,,,,TC1,,,,,,,,2016-10-01
POST,27,7,2016,7,21,AM,560302,PILIRANI,ENELESS,SU,C,BO,F,A,,1,20,L,,,,,MC1,,,,,,,,2016-10-01
POST,27,7,2016,7,30,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,1,V,,,,,MC1,,,,0507591 X 8555274,,,,2016-08-19
POST,27,7,2016,7,31,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,2,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,32,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,3,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,33,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,4,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,34,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,5,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,35,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,6,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,36,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,7,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,37,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,8,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,38,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,9,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,39,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,10,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,40,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,11,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,41,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,12,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,42,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,13,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,43,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,14,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,44,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,15,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,45,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,16,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,46,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,17,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,47,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,18,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,48,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,19,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,49,AM,560303,PILIRANI,ENELESS,SU,C,TO,F,A,,1,20,V,,,,,MC1,,,,,,,,2016-08-19
POST,27,7,2016,7,56,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,1,G+,,BO,,,LC1,,,,0507605 X 8555286,,,,2016-11-01
POST,27,7,2016,7,57,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,2,G+,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,7,58,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,3,G-,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,7,59,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,4,G-,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,00,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,5,G-,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,01,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,6,G+,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,02,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,7,G+,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,03,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,8,G+,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,04,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,9,G+,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,05,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,10,G-,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,06,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,11,G+,,BO,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,07,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,12,SC,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,8,08,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,13,L,,,,,TC1,,,,,,,,2016-11-01
POST,27,7,2016,8,09,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,14,L,,,,,TC1,,,,,,,,2016-11-01
POST,27,7,2016,8,10,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,15,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,8,11,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,16,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,8,12,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,17,FE,,,P,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,8,13,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,18,L,,,,,TC1,,,,,,,,2016-11-01
POST,27,7,2016,8,14,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,19,FE,,,P,,TC1,,,,,,,,2016-11-01
POST,27,7,2016,8,15,AM,560304,PILIRANI,ENELESS,SU,C,AM,F,A,,1,20,FE,,,P,,TC1,,,,,,,,2016-11-01
POST,27,7,2016,8,23,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,1,G-,,AU,,,G,,,,0507649 X 8555317,,,,2016-11-01
POST,27,7,2016,8,24,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,2,G+,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,25,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,3,G+,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,26,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,4,G+,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,27,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,5,G+,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,28,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,6,G+,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,29,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,7,G-,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,30,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,8,G-,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,31,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,9,G-,,AU,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,32,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,10,SC,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,33,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,11,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,34,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,12,V,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,35,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,13,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,36,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,14,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,37,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,15,V,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,38,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,16,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,39,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,17,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,40,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,18,OS,,,,,,,,,,,,,2016-11-01
POST,27,7,2016,8,41,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,19,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,8,42,AM,560305,PILIRANI,ENELESS,SU,C,KO,F,J,,1,20,OS,,,,,,,,,,,,,2016-11-01
POST,27,7,2016,8,49,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,1,L,,,,,G,,,,0507730 X 8555320,,,,2016-08-22
POST,27,7,2016,8,50,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,2,L,,,,,MC1,,,,,,,,2016-08-22
POST,27,7,2016,8,51,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,3,V,,,,,TC1,,,,,,,,2016-08-22
POST,27,7,2016,8,52,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,4,L,,,,,LC1,,,,,,,,2016-08-22
POST,27,7,2016,8,53,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,5,L,,,,,G,,,,,,,,2016-08-22
POST,27,7,2016,8,54,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,6,OS,,,,,,,,,,,,,2016-08-22
POST,27,7,2016,8,55,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,7,FE,V,,FR,,G,,,,,,,,2016-08-22
POST,27,7,2016,8,56,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,8,FE,V,,FR,,G,,,,,,,,2016-08-22
POST,27,7,2016,8,57,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,9,FE,V,,FR,,G,,,,,,,,2016-08-22
POST,27,7,2016,8,58,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,10,FO,,,,,G,,,,,,,,2016-08-22
POST,27,7,2016,8,59,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,11,FO,,,,,G,,,,,,,,2016-08-22
POST,27,7,2016,9,00,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,12,FE,V,,FR,,G,,,,,,,,2016-08-22
POST,27,7,2016,9,01,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,13,FE,V,,FR,,G,,,,,,,,2016-08-22
POST,27,7,2016,9,02,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,14,FE,V,,FR,,G,,,,,,,,2016-08-22
POST,27,7,2016,9,03,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,15,FO,,,,,G,,,,,,,,2016-08-22
POST,27,7,2016,9,04,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,16,OS,,,,,,,,,,,,,2016-08-22
POST,27,7,2016,9,05,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,17,OS,,,,,,,,,,,,,2016-08-22
POST,27,7,2016,9,06,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,18,OS,,,,,,,,,,,,,2016-08-22
POST,27,7,2016,9,07,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,19,OS,,,,,,,,,,,,,2016-08-22
POST,27,7,2016,9,08,AM,560306,PILIRANI,ENELESS,SU/W,W,MG,M,SA,,1,20,L,,,,,G,,,,,,,,2016-08-22
POST,27,7,2016,9,20,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,1,L,,,,,G,,,,0507686 X 8555457,,,,2016-08-02
POST,27,7,2016,9,21,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,2,L,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,22,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,3,L,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,23,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,4,FO,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,24,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,5,L,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,25,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,6,L,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,26,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,7,V,,,,,LC1,,,,,,,,2016-08-02
POST,27,7,2016,9,27,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,8,L,,,,,LC1,,,,,,,,2016-08-02
POST,27,7,2016,9,28,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,9,FE,,,FR,,LC1,,,,,,,,2016-08-02
POST,27,7,2016,9,29,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,10,FE,,,FR,,LC1,,,,,,,,2016-08-02
POST,27,7,2016,9,30,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,11,FO,,,,,LC1,,,,,,,,2016-08-02
POST,27,7,2016,9,31,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,12,FO,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,32,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,13,V,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,33,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,14,L,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,34,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,15,FO,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,35,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,16,FO,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,36,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,17,FO,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,37,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,18,FO,,,,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,38,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,19,FE,,,G,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,39,AM,560307,PILIRANI,ENELESS,SU/W,W,NE,M,J,,2,20,FE,,,G,,G,,,,,,,,2016-08-02
POST,27,7,2016,9,46,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,1,FE,,,P,,MC2,,,,0507728 X 8555459,,,,2016-11-01
POST,27,7,2016,9,47,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,2,FE,,,P,,MC2,,,,,,,,2016-11-01
POST,27,7,2016,9,48,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,3,L,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,9,49,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,4,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,9,50,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,5,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,9,51,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,6,V,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,9,52,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,7,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,9,53,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,8,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,9,54,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,9,FE,,,TB,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,9,55,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,10,FE,,,TB,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,9,56,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,11,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,9,57,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,12,FE,,,P,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,9,58,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,13,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,9,59,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,14,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,00,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,15,V,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,01,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,16,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,02,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,17,L,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,03,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,18,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,04,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,19,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,05,AM,560308,PILIRANI,ENELESS,,,AL,F,A,,2,20,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,11,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,1,FO,,,,,G,,,,0507735 X 8555457,,,,2016-11-01
POST,27,7,2016,10,12,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,2,FE,,,O,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,13,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,3,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,14,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,4,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,15,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,5,FE,,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,16,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,6,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,17,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,7,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,18,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,8,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,19,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,9,FE,,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,20,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,10,FE,,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,21,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,11,FO,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,22,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,12,FE,V,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,23,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,13,FE,V,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,24,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,14,FE,V,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,25,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,15,FE,V,,P,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,26,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,16,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,27,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,17,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,28,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,18,V,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,29,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,19,L,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,30,AM,560309,PILIRANI,ENELESS,SU,W,PO,M,A,,2,20,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,37,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,1,L,,,,,G,,,,0507728 X 8555475,,,,2016-11-01
POST,27,7,2016,10,38,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,2,FO,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,39,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,3,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,40,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,4,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,41,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,5,L,,,,,G,,,,,,,,2016-11-01
POST,27,7,2016,10,42,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,6,V,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,43,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,7,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,44,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,8,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,45,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,9,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,46,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,10,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,47,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,11,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,48,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,12,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,49,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,13,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,50,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,14,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,51,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,15,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,52,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,16,FO,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,53,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,17,FE,,,O,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,54,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,18,L,,,,,MC1,,,,,,,,2016-11-01
POST,27,7,2016,10,55,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,19,FO,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,10,56,AM,560310,PILIRANI,ENELESS,SU,W,ED,F,J,,2,20,L,,,,,LC1,,,,,,,,2016-11-01
POST,27,7,2016,11,05,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,1,L,,,,,G,,,,0507769 X 85555542,,,,2016-08-23
POST,27,7,2016,11,06,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,2,V,,,,,G,,,,,,,,2016-08-23
POST,27,7,2016,11,07,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,3,L,,,,,G,,,,,,,,2016-08-23
POST,27,7,2016,11,08,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,4,L,,,,,LC1,,,,,,,,2016-08-23
POST,27,7,2016,11,09,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,5,V,,,,,LC1,,,,,,,,2016-08-23
POST,27,7,2016,11,10,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,6,V,,,,,LC1,,,,,,,,2016-08-23
POST,27,7,2016,11,11,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,7,V,,,,,LC1,,,,,,,,2016-08-23
POST,27,7,2016,11,12,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,8,V,,,,,LC1,,,,,,,,2016-08-23
POST,27,7,2016,11,13,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,9,V,,,,,LC1,,,,,,,,2016-08-23
POST,27,7,2016,11,14,AM,560311,PILIRANI,ENELESS,SU,W,TI,F,A,,2,10,V,,,,,LC1,,,,,,,,2016-08-23
