obsid,DAY,MONTH,YEAR,date,hour,minute,,time,dayperiod,focal reference,observer1,observer2,weather,temp,FOCAL ID,sex,age,sampleperiod,focalmin,BEHAVIOUR,ASSOCIATION,conflict outcome,G.P.S. Location,,Notes,,,,
15402,7,12,2015,7-Dec-15,10,21,:,10:21,AM,280104,CHIFUNDO,MICK,SU,H,ED,F,J,2,16,SC,,,,,,,,,
15403,7,12,2015,7-Dec-15,10,21,:,10:21,AM,280104,CHIFUNDO,MICK,SU,H,ED,F,J,2,17,SC,,,,,,,,,
15404,7,12,2015,7-Dec-15,10,21,:,10:21,AM,280104,CHIFUNDO,MICK,SU,H,ED,F,J,2,17,SC,,,,,,,,,
15405,7,12,2015,7-Dec-15,10,21,:,10:21,AM,280104,CHIFUNDO,MICK,SU,H,ED,F,J,2,18,PL,NE,,,,,,,,
15406,7,12,2015,7-Dec-15,10,21,:,10:21,AM,280104,CHIFUNDO,MICK,SU,H,ED,F,J,2,18,PL,INF,,,,,,,,
15407,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,4,TH+,INF,1,,,,,,,
15408,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,6,SC,,,,,,,,,
15409,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,11,SC,,,,,,,,,
15410,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,11,SC,,,,,,,,,
15411,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,11,SC,,,,,,,,,
15412,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,12,SC,,,,,,,,,
15413,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,18,SC,,,,,,,,,
15414,7,12,2015,7-Dec-15,11,2,:,11:2,AM,280105,CHIFUNDO,MICK,SU,H,MG,M,SA,2,18,SC,,,,,,,,,
15415,7,12,2015,7-Dec-15,11,30,:,11:30,AM,280106,CHIFUNDO,MICK,CL,H,AL,F,A,2,3,SC,,,,,,,,,
15416,7,12,2015,7-Dec-15,11,30,:,11:30,AM,280106,CHIFUNDO,MICK,CL,H,AL,F,A,2,19,MP-,BL,2,,,,,,,
15417,7,12,2015,7-Dec-15,15,14,:,15:14,PM,280107,CHIFUNDO,STEPHANIE,SU,H,NE,M,J,4,4,SC,,,,,,,,,
15418,7,12,2015,7-Dec-15,15,14,:,15:14,PM,280107,CHIFUNDO,STEPHANIE,SU,H,NE,M,J,4,17,PL,INF,,,,,,,,
15419,7,12,2015,7-Dec-15,15,14,:,15:14,PM,280107,CHIFUNDO,STEPHANIE,SU,H,NE,M,J,4,18,PL,INF,,,,,,,,
15420,7,12,2015,7-Dec-15,15,14,:,15:14,PM,280107,CHIFUNDO,STEPHANIE,SU,H,NE,M,J,4,19,PL,INF,,,,,,,,
15421,7,12,2015,7-Dec-15,15,39,:,15:39,PM,280108,CHIFUNDO,STEPHANIE,CL,W,TO,F,A,4,0,PL,INF,,,,,,,,
15422,7,12,2015,7-Dec-15,15,39,:,15:39,PM,280108,CHIFUNDO,STEPHANIE,CL,W,TO,F,A,4,1,PL,INF,,,,,,,,
15423,7,12,2015,7-Dec-15,15,39,:,15:39,PM,280108,CHIFUNDO,STEPHANIE,CL,W,TO,F,A,4,12,SC,,,,,,,,,
15424,7,12,2015,7-Dec-15,16,3,:,16:3,PM,280109,CHIFUNDO,STEPHANIE,CL,W,BT,M,A,4,4,SC,,,,,,,,,
15425,7,12,2015,7-Dec-15,16,3,:,16:3,PM,280109,CHIFUNDO,STEPHANIE,CL,W,BT,M,A,4,16,SC,,,,,,,,,
15426,7,12,2015,7-Dec-15,16,57,:,16:57,PM,280110,CHIFUNDO,STEPHANIE,LR,C,KO,F,J,4,6,SC,,,,,,,,,
15427,7,12,2015,7-Dec-15,17,24,:,17:24,PM,280111,CHIFUNDO,STEPHANIE,CL,C,JA,M,A,4,9,MP+,ZI,1,,,,,,,
15428,8,12,2015,8-Dec-15,9,5,:,9:5,AM,280201,CHIFUNDO,ZENA,SU,H,BM,F,A,2,12,SC,,,,,,,,,
15429,8,12,2015,8-Dec-15,10,53,:,10:53,AM,280204,CHIFUNDO,ZENA,SU,H,AM,F,A,2,19,SC,,,,,,,,,
15430,8,12,2015,8-Dec-15,11,27,:,11:27,AM,280205,CHIFUNDO,ZENA,SU,H,MA,F,SA,2,13,SC,,,,,,,,,
15431,8,12,2015,8-Dec-15,11,50,:,11:50,AM,280206,CHIFUNDO,ZENA,SU,H,BO,F,A,2,0,YA,,,,,,,,,
15432,8,12,2015,8-Dec-15,11,50,:,11:50,AM,280206,CHIFUNDO,ZENA,SU,H,BO,F,A,2,6,SC,,,,,,,,,
15433,8,12,2015,8-Dec-15,15,40,:,15:40,PM,280208,CHIFUNDO,STEPHANIE,CL,W,AL,F,A,4,4,G-,INF,,,,,,,,
15434,8,12,2015,8-Dec-15,16,5,:,16:5,PM,280209,CHIFUNDO,STEPHANIE,CL,W,BA,M,A,4,6,SC,,,,,,,,,
15435,8,12,2015,8-Dec-15,16,5,:,16:5,PM,280209,CHIFUNDO,STEPHANIE,CL,W,BA,M,A,4,7,SC,,,,,,,,,
15436,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,0,PL,INF,,,,,,,,
15437,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,1,PL,INF,,,,,,,,
15438,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,2,PL,INF,,,,,,,,
15439,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,3,PL,INF,,,,,,,,
15440,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,4,PL,INF,,,,,,,,
15441,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,4,PL,AU,,,,,,,,
15442,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,5,PL,MA,,,,,,,,
15443,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,5,PL,INF,,,,,,,,
15444,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,6,PL,INF,,,,,,,,
15445,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,8,PL,INF,,,,,,,,
15446,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,10,MP-,BL,2,,,,,,,
15447,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,10,SC,,,,,,,,,
15448,8,12,2015,8-Dec-15,16,34,:,16:34,PM,280210,CHIFUNDO,STEPHANIE,CL,W,ED,F,J,4,14,SC,,,,,,,,,
15449,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,2,SC,,,,,,,,,
15450,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,3,PL,INF,,,,,,,,
15451,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,4,PL,INF,,,,,,,,
15452,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,7,PL,NE,,,,,,,,
15453,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,8,PL,NE,,,,,,,,
15454,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,8,SC,,,,,,,,,
15455,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,10,PL,NE,,,,,,,,
15456,8,12,2015,8-Dec-15,17,29,:,17:29,PM,280112,CHIFUNDO,STEPHANIE,CL,W,AU,F,A,4,15,SC,,,,,,,,,
15457,9,12,2015,9-Dec-15,9,19,:,9:19,AM,280301,CHIFUNDO,ZENA,SU,H,NE,M,A,1,7,SC,,,,,,,,,
15458,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,1,SC,,,,,,,,,
15459,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,1,YA,,,,,,,,,
15460,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,1,SC,,,,,,,,,
15461,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,1,SG,,,,,,,,,
15462,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,2,SG,,,,,,,,,
15463,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,15,MP+,BA,1,,,,,,,
15464,9,12,2015,9-Dec-15,10,10,:,10:10,AM,280303,CHIFUNDO,ZENA,SU,H,JA,M,A,2,16,SC,,,,,,,,,
15465,9,12,2015,9-Dec-15,10,42,:,10:42,AM,280304,CHIFUNDO,ZENA,SU,H,KO,F,A,2,0,A-,AL,2,,,,,,,
15466,9,12,2015,9-Dec-15,10,42,:,10:42,AM,280304,CHIFUNDO,ZENA,SU,H,KO,F,A,2,10,SG,,,,,,,,,
15467,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,10,SC,,,,,,,,,
15468,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,SC,,,,,,,,,
15469,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,MP-,PO,2,,,,,,,
15470,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,TH-,JA,2,,,,,,,
15471,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,TH-,MG,2,,,,,,,
15472,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,TH+,JA,1,,,,,,,
15473,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,TH-,MG,2,,,,,,,
15474,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,TH-,JA,2,,,,,,,
15475,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,11,TH-,MG,2,,,,,,,
15476,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH-,MG,0,,,,,,,
15477,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH+,MG,0,,,,,,,
15478,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH-,MG,2,,,,,,,
15479,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH-,JA,2,,,,,,,
15480,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH+,MG,0,,,,,,,
15481,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH+,JA,0,,,,,,,
15482,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,12,TH+,MG,0,,,,,,,
15483,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,13,TH+,MG,0,,,,,,,
15484,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,13,TH+,MG,0,,,,,,,
15485,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,13,TH+,MG,1,,,,,,,
15486,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,13,TH+,JA,0,,,,,,,
15487,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,14,MP-,JA,2,,,,,,,
15488,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,15,SC,,,,,,,,,
15489,9,12,2015,9-Dec-15,11,5,:,11:5,AM,280305,CHIFUNDO,ZENA,CL/W,H,BT,M,A,2,19,SC,,,,,,,,,
15490,9,12,2015,9-Dec-15,11,36,:,11:36,AM,280306,CHIFUNDO,ZENA,SU,H,TI,F,A,2,6,G-,INF,,,,,,,,
15491,9,12,2015,9-Dec-15,11,36,:,11:36,AM,280306,CHIFUNDO,ZENA,SU,H,TI,F,A,2,7,G-,INF,,,,,,,,
15492,9,12,2015,9-Dec-15,11,36,:,11:36,AM,280306,CHIFUNDO,ZENA,SU,H,TI,F,A,2,8,G-,AM,,,,,,,,
15493,9,12,2015,9-Dec-15,11,36,:,11:36,AM,280306,CHIFUNDO,ZENA,SU,H,TI,F,A,2,9,G-,INF,,,,,,,,
15494,9,12,2015,9-Dec-15,11,36,:,11:36,AM,280306,CHIFUNDO,ZENA,SU,H,TI,F,A,2,10,G-,INF,,,,,,,,
15495,9,12,2015,9-Dec-15,11,36,:,11:36,AM,280306,CHIFUNDO,ZENA,SU,H,TI,F,A,2,12,MP-,AL,2,,,,,,,
15496,9,12,2015,9-Dec-15,15,22,:,15:22,PM,280307,CHIFUNDO,STEPHANIE,LR,C,BL,F,A,4,1,MP+,BO,1,,,,,,,
15497,9,12,2015,9-Dec-15,15,22,:,15:22,PM,280307,CHIFUNDO,STEPHANIE,LR,C,BL,F,A,4,2,MP+,BO,1,,,,,,,
15498,9,12,2015,9-Dec-15,15,22,:,15:22,PM,280307,CHIFUNDO,STEPHANIE,LR,C,BL,F,A,4,8,SG,,,,,,,,,
15499,9,12,2015,9-Dec-15,15,22,:,15:22,PM,280307,CHIFUNDO,STEPHANIE,LR,C,BL,F,A,4,9,SC,,,,,,,,,
15500,9,12,2015,9-Dec-15,15,22,:,15:22,PM,280307,CHIFUNDO,STEPHANIE,LR,C,BL,F,A,4,11,SC,,,,,,,,,
15501,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,0,PL,INF,,,,,,,,
15502,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,1,PL,INF,,,,,,,,
15503,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,2,PL,INF,,,,,,,,
15504,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,3,PL,INF,,,,,,,,
15505,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,4,PL,INF,,,,,,,,
15506,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,5,SC,,,,,,,,,
15507,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,12,PL,INF,,,,,,,,
15508,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,12,PL,NE,,,,,,,,
15509,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,12,PL,INF,,,,,,,,
15510,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,16,PL,INF,,,,,,,,
15511,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,17,SC,,,,,,,,,
15512,9,12,2015,9-Dec-15,15,49,:,15:49,PM,280308,CHIFUNDO,STEPHANIE,CL,W,MA,F,J,4,19,PL,INF,,,,,,,,
15513,9,12,2015,9-Dec-15,16,16,:,16:16,PM,280309,CHIFUNDO,STEPHANIE,LR,C,AM,F,A,4,3,SC,,,,,,,,,
15514,9,12,2015,9-Dec-15,16,16,:,16:16,PM,280309,CHIFUNDO,STEPHANIE,LR,C,AM,F,A,4,7,PL,INF,,,,,,,,
15515,9,12,2015,9-Dec-15,16,16,:,16:16,PM,280309,CHIFUNDO,STEPHANIE,LR,C,AM,F,A,4,7,PL,INF,,,,,,,,
15516,9,12,2015,9-Dec-15,16,16,:,16:16,PM,280309,CHIFUNDO,STEPHANIE,LR,C,AM,F,A,4,8,PL,INF,,,,,,,,
15517,9,12,2015,9-Dec-15,16,16,:,16:16,PM,280309,CHIFUNDO,STEPHANIE,LR,C,AM,F,A,4,16,G-,AL,,,,,,,,
15518,9,12,2015,9-Dec-15,16,16,:,16:16,PM,280309,CHIFUNDO,STEPHANIE,LR,C,AM,F,A,4,17,G+,AL,,,,,,,,
15519,9,12,2015,9-Dec-15,16,42,:,16:42,PM,280310,CHIFUNDO,STEPHANIE,CL,W,BM,F,A,4,1,MP-,JA,2,,,,,,,
15520,9,12,2015,9-Dec-15,16,42,:,16:42,PM,280310,CHIFUNDO,STEPHANIE,CL,W,BM,F,A,4,13,PL,NE,,,,,,,,
15521,9,12,2015,9-Dec-15,16,42,:,16:42,PM,280310,CHIFUNDO,STEPHANIE,CL,W,BM,F,A,4,16,PL,NE,,,,,,,,
15522,9,12,2015,9-Dec-15,16,42,:,16:42,PM,280310,CHIFUNDO,STEPHANIE,CL,W,BM,F,A,4,17,PL,NE,,,,,,,,
15523,9,12,2015,9-Dec-15,17,11,:,17:11,PM,289311,CHIFUNDO,STEPHANIE,CL,W,BO,F,A,4,13,SC,,,,,,,,,
15524,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,3,SC,,,,,,,,,
15525,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,5,SC,,,,,,,,,
15526,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,6,SC,,,,,,,,,
15527,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,8,SG,,,,,,,,,
15528,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,8,SC,,,,,,,,,
15529,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,8,SC,,,,,,,,,
15530,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,10,YA,,,,,,,,,
15531,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,10,SC,,,,,,,,,
15532,10,12,2015,10-Dec-15,9,13,:,9:13,AM,280401,CHIFUNDO,STEPHANIE,SU,H,ZI,M,A,2,14,SC,,,,,,,,,
15533,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,9,SC,,,,,,,,,
15534,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,9,SC,,,,,,,,,
15535,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,9,G+,TO,,,,,,,,
15536,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,10,G+,TO,,,,,,,,
15537,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,11,G+,TO,,,,,,,,
15538,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,12,G+,TO,,,,,,,,
15539,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,13,G+,TO,,,,,,,,
15540,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,14,G+,TO,,,,,,,,
15541,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,15,G+,TO,,,,,,,,
15542,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,16,G+,TO,,,,,,,,
15543,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,19,SC,,,,,,,,,
15544,10,12,2015,10-Dec-15,9,37,:,9:37,AM,280402,CHIFUNDO,STEPHANIE,SU,H,AM,F,A,2,19,SC,,,,,,,,,
15545,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,7,G+,AL,,,,,,,,
15546,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,7,G-,AL,,,,,,,,
15547,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,8,G-,AL,,,,,,,,
15548,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,9,G-,AL,,,,,,,,
15549,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,10,G-,AL,,,,,,,,
15550,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,11,G-,AL,,,,,,,,
15551,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,12,G-,AL,,,,,,,,
15552,10,12,2015,10-Dec-15,11,16,:,11:16,AM,280406,CHIFUNDO,STEPHANIE,SU,H,BO,F,A,2,13,G-,AL,,,,,,,,
15553,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,3,SC,,,,,,,,,
15554,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,5,SC,,,,,,,,,
15555,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,7,SC,,,,,,,,,
15556,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,8,PL,ED,,,,,,,,
15557,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,8,SC,,,,,,,,,
15558,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,9,PL,ED,,,,,,,,
15559,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,16,MP+,INF,,,,,,,,
15560,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,17,SC,,,,,,,,,
15561,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,17,PL,INF,,,,,,,,
15562,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,18,PL,INF,,,,,,,,
15563,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,18,SC,,,,,,,,,
15564,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,18,PL,INF,,,,,,,,
15565,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,19,PL,INF,,,,,,,,
15566,10,12,2015,10-Dec-15,15,51,:,15:51,PM,280408,CHIFUNDO,MEHNAZ,CL,W,KO,F,J,4,19,SC,,,,,,,,,
15567,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,3,SG,,,,,,,,,
15568,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,4,SC,,,,,,,,,
15569,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,5,SC,,,,,,,,,
15570,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,7,SC,,,,,,,,,
15571,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,8,SC,,,,,,,,,
15572,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,8,SC,,,,,,,,,
15573,10,12,2015,10-Dec-15,16,16,:,16:16,PM,280409,CHIFUNDO,MEHNAZ,CL,W,AL,F,A,4,16,MP+,KO,1,,,,,,,
15574,10,12,2015,10-Dec-15,16,43,:,16:43,PM,280410,CHIFUNDO,MEHNAZ,CL,W,MG,M,SA,4,7,TH+,BM,0,,,,,,,
