,DAY,MONTH,YEAR,TIME (HOUR),TIME (MINUTE),AM/PM,FOCAL REFERENCE CODE,OBSERVER 1,OBSERVER 2,WEATHER,TEMP,FOCAL ID,SEX,AGE,ESTRUS,FOCAL PERIOD,FOCAL MINUTE,BEHAVIOUR,ASSOCIATION,CONFLICT OUTCOME,G.P.S. Location,,Notes,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,13,SC,,,,,,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,14,SC,,,,,,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,17,SC,,,,,,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,18,YA,,,,,,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,18,YA,,,,,,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,18,SC,,,,,,,,,
,5,6,2015,7,16,AM,010503,NIKA,FLISS,SU,C,BA,M,SA,0,1,19,SC,,,,,,,,,
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,1,SC,,,,,,,,,
,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,1,PL,ED,,,,PLAYING WITH EDDY AND 2 INFANTS,,,,
,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,1,PL,I,,,,I = INFANT,,,,
,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,3,SC,,,,,,,,,
,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,5,PL,MA,,,,,,,,
,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,13,PL,I,,,,I = INFANT,,,,
,5,6,2015,7,39,AM,010504,NIKA,FLISS,SU,C,KO,F,J,0,1,14,PL,I,,,,I = INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,0,PL,ED,,,,PLAYING WITH EDDY AND 2 INFANTS,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,0,PL,I ,,,,I = INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,0,SC,,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,1,SC,,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,1,G-,I,,,,I = INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,1,PL,ED,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,2,G-,ED,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,2,PL,ED,,,,PLAYING WITH EDDY AND 1 INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,2,PL,I,,,,I = INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,3,PL,I,,,,I = INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,3,PL,ED,,,,PLAYING WITH EDDY AND 1 INFANT,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,3,G+,ED,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,3,SC,,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,3,PL,ED,,,,PLAYING WITH EDDY AND MANGO (MG),,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,3,PL,MG,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,4,SC,,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,4,SC,,,,,,,,,
,5,6,2015,8,5,AM,010505,NIKA,FLISS,SU,W,AU,F,A,0,1,12,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,2,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,7,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,12,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,14,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,14,MP-,ZI,2,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,16,TH-,TO,2,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,17,MP-,PO,2,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,17,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,18,SC,,,,,,,,,
,5,6,2015,8,32,AM,010506,NIKA,FLISS,SU,W,TI,F,A,0,1,19,SC,,,,,,,,,
,5,6,2015,9,5,AM,010507,NIKA,FLISS,SU,W,TO,F,A,0,1,0,MP-,PO,2,,,,,,,
,5,6,2015,9,5,AM,010507,NIKA,FLISS,SU,W,TO,F,A,0,1,4,SC,,,,,,,,,
,5,6,2015,12,49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,0,3,15,G-,UK,,,,,,,,
,5,6,2015,12,49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,0,3,16,SC,,,,,,,,,
,5,6,2015,12,49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,0,3,17,SC,,,,,,,,,
,5,6,2015,12,49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,0,3,17,SG,,,,,,,,,
,5,6,2015,12,49,PM,010509,NIKA,JESSE,SU,H,BO,F,J,0,3,18,SG,,,,,,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,0,TH-,JA,0,,,WILD VERVET MALE (CASPER) ON SITE. SEE WILDLIFE INTERACTION SHEET,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,2,SC,,,,,,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,3,SC,,,,,,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,3,SC,,,,,,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,3,SG,,,,,,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,3,SC,,,,,,,,,
,5,6,2015,1,42,PM,010510,NIKA,JESSE,SU,H,BT,M,A,0,3,6,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,2,SC,,,,,WILD VERVET MALE (CASPER) PRESENT. SEE WILDLIFE INTERACTION SHEET,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,3,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,3,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,4,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,4,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,5,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,5,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,6,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,7,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,9,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,11,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,14,MP-,MG,2,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,19,SC,,,,,,,,,
,5,6,2015,2,3,PM,010511,NIKA,JESSE,SU,H,MA,F,J,0,3,19,MP-,ED,2,,,,,,,
,5,6,2015,2,28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,0,3,0,MP-,PO,2,,,WILD VERVET TROOP ON SITE; 14:29 AND 14:41,,,,
,5,6,2015,2,28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,0,3,17,SC,,,,,,,,,
,5,6,2015,2,28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,0,3,18,SC,,,,,,,,,
,5,6,2015,2,28,PM,010512,NIKA,JESSE,SU,H,AM,F,A,0,3,18,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,1,SC,,,,,2 WILD MALE VERVETS ON SITE (THEY WERE CHASING EACH OTHER): 15:03. Has a wound on the tale (tooth mark),,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,2,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,2,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,3,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,5,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,5,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,8,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,8,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,9,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,10,SC,,,,,,,,,
,5,6,2015,2,59,PM,010513,NIKA,JESSE,SU,H,OL,M,SA,0,3,19,MP-,JA,2,,,,,,,
,8,6,2015,9,8,AM,020101,NIKA,ALBA,SU,W,JA,M,SA,0,1,6,SC,,,,,MOVEMENT IN THE TREES (BACK SIDE OF ENCLOSURE). JA LOOKING IN THE DIRECTION OF MOVEMENT. OL AND NY IN NIGHTENCLOSURE,,,,
,8,6,2015,9,8,AM,020101,NIKA,ALBA,SU,W,JA,M,SA,0,1,9,SC,,,,,,,,,
,8,6,2015,9,6,AM,020102,NIKA,ALBA,SU,W,BM,F,A,0,2,15,SC,,,,,WILD VERVET TROOP ON SITE. NY AND OL IN NIGHTENCLOSURE,,,,
,8,6,2015,9,6,AM,020102,NIKA,ALBA,SU,W,BM,F,A,0,2,18,SC,,,,,,,,,
,8,6,2015,9,6,AM,020102,NIKA,ALBA,SU,W,BM,F,A,0,2,18,SC,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,1,SC,,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,12,SG,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,12,SC,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,13,YA,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,16,SG,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,16,SC,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,17,SG,,,,,,,,,
,8,6,2015,10,3,AM,020103,NIKA,ALBA,SU,W,BT,M,A,0,2,17,SC,,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,0,PL,NE,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,1,PL,NE,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,5,G+,BM,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,5,G+,BM,,,,ALSO GROOMED BY NE AT THE SAME TIME,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,5,G+,NE,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,6,G+,BM,,,,ALSO GROOMED BY NE AT THE SAME TIME,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,6,G+,NE,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,6,SC,,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,12,SC,,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,13,MP-,JA,1,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,15,MP-,AL,2,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,15,MP-,BA,2,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,15,MP-,AL,2,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,16,SC,,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,16,TH-,AL,2,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,17,SC,,,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,18,MP-,BM,2,,,,,,,
,8,6,2015,10,36,AM,020104,NIKA,ALBA,SU,H,KO,F,J,0,2,19,SC,,,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,1,G+,BM,,,,WILD TROOP ON SITE. NE AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,2,G+,BM,,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,3,G+,BM,,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,3,MP-,JA,2,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,3,SC,,,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,4,G+,BM,,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,6,G+,BM,,,,,,,,
,8,6,2015,11,2,AM,020105,NIKA,ALBA,SU,H,NE,M,J,0,2,7,TH-,BO,2,,,,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,0,SC,,,,,NY AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,2,MP-,I,2,,,I = INFANT,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,2,SC,,,,,,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,6,SC,,,,,,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,16,SC,,,,,,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,17,PL,KO,,,,,,,,
,8,6,2015,11,29,AM,020106,NIKA,ALBA,SU,H,ED,F,J,0,2,17,G-,TI,,,,,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,2,SC,,,,,NY AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,3,PL,KO,,,,PLYING WITH KO AND INFANT AT THE SAME TIME,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,3,PL,I,,,,I = INFANT,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,4,PL,KO,,,,PLYING WITH KO AND INFANT AT THE SAME TIME,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,4,PL,I,,,,I = INFANT,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,3,SC,,,,,,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,3,SC,,,,,,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,4,YA,,,,,,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,4,SC,,,,,,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,18,MP+,BT,2,,,,,,,
,8,6,2015,3,7,PM,020107,NIKA,ALBA,SU,H,ZI,M,A,0,4,19,TH+,BT,0,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,7,SC,,,,,NY AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,8,SC,,,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,10,TH-,BA,2,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,10,SC,,,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,13,MP-,AU,2,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,15,TH-,AU,2,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,16,G-,BO,,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,17,G-,BO,,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,18,G-,BO,,,,,,,,
,8,6,2015,3,31,PM,020108,NIKA,ALBA,SU,H,TI,F,A,0,4,19,G-,BO,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,6,MP+,ZI,1,,,NY AND OL IN NIGHT ENCLOSURE,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,6,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,6,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,7,SG,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,9,PL,MG,,,,OL AND NY IN NIGHT ENCLOSURE,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,10,SG,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,12,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,15,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,15,MP+,BT,1,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,16,MP+,BT,1,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,16,MP+,BT,1,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,18,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,19,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,19,SC,,,,,,,,,
,8,6,2015,3,52,PM,020109,NIKA,ALBA,SU,H,PO,M,A,0,4,19,MP+,BL,1,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,1,SC,,,,,OL AND NY IN NIGHT ENCLOSURE,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,2,MP+,BM,1,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,2,A+,BM,1,,,OL AND NY IN NIGHT ENCLOSURE,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,4,SC,,,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,7,MP+,KO,1,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,9,SC,,,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,10,SC,,,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,12,MP-,BL,2,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,15,SC,,,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,16,SC,,,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,17,SC,,,,,,,,,
,8,6,2015,4,16,PM,020110,NIKA,ALBA,SU,W,BO,F,J,0,4,19,SC,,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,0,SC,,,,,OL AND NY IN NIGHT ENCLOSURE,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,2,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,3,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,4,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,5,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,6,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,6,SG,,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,7,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,8,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,9,SC,,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,9,G-,AU,,,,,,,,
,8,6,2015,4,38,PM,020111,NIKA,ALBA,SU,W,MG,M,SA,0,4,19,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,0,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,2,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,3,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,3,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,10,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,12,SC,,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,14,G+,KO,,,,,,,,
,8,6,2015,5,2,PM,020112,NIKA,ALBA,SU,W,AU,F,A,0,4,15,G+,KO,,,,,,,,
,9,6,2015,9,17,AM,020201,NIKA,JESSE,SU,W,PO,M,A,0,2,3,MP+,TI,1,,,,,,,
,9,6,2015,9,17,AM,020201,NIKA,JESSE,SU,W,PO,M,A,0,2,17,MP+,ZI,1,,,,,,,
,9,6,2015,9,17,AM,020201,NIKA,JESSE,SU,W,PO,M,A,0,2,18,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,1,MP+,ED,1,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,2,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,3,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,4,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,4,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,5,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,6,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,7,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,8,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,10,AH,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,11,AH,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,12,AH,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,13,SC,,,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,13,MP-,ED,2,,,,,,,
,9,6,2015,9,43,AM,020202,NIKA,JESSE,SU,W,MA,F,J,0,2,13,G+,ED,,,,,,,,
